country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Bulgaria,2002,male,25-34 years,100.0,579234.0,17.26,Bulgaria2002,,16276456428.0,2157.0,Generation X
Bulgaria,2002,female,55-74 years,117.0,964392.0,12.13,Bulgaria2002,,16276456428.0,2157.0,Silent
Bulgaria,2002,male,15-24 years,51.0,562398.0,9.07,Bulgaria2002,,16276456428.0,2157.0,Millenials
Bulgaria,2002,female,35-54 years,77.0,1110364.0,6.93,Bulgaria2002,,16276456428.0,2157.0,Boomers
Bulgaria,2002,female,15-24 years,23.0,533586.0,4.31,Bulgaria2002,,16276456428.0,2157.0,Millenials
Bulgaria,2002,female,25-34 years,21.0,557945.0,3.76,Bulgaria2002,,16276456428.0,2157.0,Generation X
Bulgaria,2002,male,5-14 years,6.0,429978.0,1.4,Bulgaria2002,,16276456428.0,2157.0,Millenials
Bulgaria,2002,female,5-14 years,3.0,408024.0,0.74,Bulgaria2002,,16276456428.0,2157.0,Millenials
Bulgaria,2003,male,75+ years,164.0,202364.0,81.04,Bulgaria2003,,20982685981.0,2800.0,Silent
Bulgaria,2003,male,55-74 years,251.0,803660.0,31.23,Bulgaria2003,,20982685981.0,2800.0,Silent
Bulgaria,2003,male,35-54 years,261.0,1080294.0,24.16,Bulgaria2003,,20982685981.0,2800.0,Boomers
Bulgaria,2003,female,75+ years,75.0,315963.0,23.74,Bulgaria2003,,20982685981.0,2800.0,Silent
Bulgaria,2003,male,25-34 years,69.0,583953.0,11.82,Bulgaria2003,,20982685981.0,2800.0,Generation X
Bulgaria,2003,female,55-74 years,108.0,966825.0,11.17,Bulgaria2003,,20982685981.0,2800.0,Silent
Bulgaria,2003,male,15-24 years,49.0,555686.0,8.82,Bulgaria2003,,20982685981.0,2800.0,Millenials
Bulgaria,2003,female,35-54 years,67.0,1101408.0,6.08,Bulgaria2003,,20982685981.0,2800.0,Boomers
Bulgaria,2003,female,25-34 years,23.0,561600.0,4.1,Bulgaria2003,,20982685981.0,2800.0,Generation X
Bulgaria,2003,female,15-24 years,13.0,527203.0,2.47,Bulgaria2003,,20982685981.0,2800.0,Millenials
Bulgaria,2003,female,5-14 years,6.0,386539.0,1.55,Bulgaria2003,,20982685981.0,2800.0,Millenials
Bulgaria,2003,male,5-14 years,6.0,407671.0,1.47,Bulgaria2003,,20982685981.0,2800.0,Millenials
Bulgaria,2004,male,75+ years,142.0,206158.0,68.88,Bulgaria2004,,25957970922.0,3485.0,Silent
Bulgaria,2004,male,55-74 years,247.0,805166.0,30.68,Bulgaria2004,,25957970922.0,3485.0,Silent
Bulgaria,2004,male,35-54 years,238.0,1075305.0,22.13,Bulgaria2004,,25957970922.0,3485.0,Boomers
Bulgaria,2004,female,75+ years,58.0,323883.0,17.91,Bulgaria2004,,25957970922.0,3485.0,Silent
Bulgaria,2004,male,25-34 years,74.0,584214.0,12.67,Bulgaria2004,,25957970922.0,3485.0,Generation X
Bulgaria,2004,female,55-74 years,105.0,971907.0,10.8,Bulgaria2004,,25957970922.0,3485.0,Silent
Bulgaria,2004,male,15-24 years,40.0,548773.0,7.29,Bulgaria2004,,25957970922.0,3485.0,Millenials
Bulgaria,2004,female,35-54 years,75.0,1094568.0,6.85,Bulgaria2004,,25957970922.0,3485.0,Boomers
Bulgaria,2004,female,25-34 years,14.0,560854.0,2.5,Bulgaria2004,,25957970922.0,3485.0,Generation X
Bulgaria,2004,female,15-24 years,12.0,520846.0,2.3,Bulgaria2004,,25957970922.0,3485.0,Millenials
Bulgaria,2004,male,5-14 years,5.0,387953.0,1.29,Bulgaria2004,,25957970922.0,3485.0,Millenials
Bulgaria,2004,female,5-14 years,3.0,367936.0,0.82,Bulgaria2004,,25957970922.0,3485.0,Millenials
Bulgaria,2005,male,75+ years,126.0,209811.0,60.05,Bulgaria2005,0.749,29636617750.0,4003.0,Silent
Bulgaria,2005,male,55-74 years,269.0,807787.0,33.3,Bulgaria2005,0.749,29636617750.0,4003.0,Silent
Bulgaria,2005,female,75+ years,71.0,331686.0,21.41,Bulgaria2005,0.749,29636617750.0,4003.0,Silent
Bulgaria,2005,male,35-54 years,214.0,1068843.0,20.02,Bulgaria2005,0.749,29636617750.0,4003.0,Boomers
Bulgaria,2005,male,25-34 years,76.0,583573.0,13.02,Bulgaria2005,0.749,29636617750.0,4003.0,Generation X
Bulgaria,2005,female,55-74 years,84.0,978437.0,8.59,Bulgaria2005,0.749,29636617750.0,4003.0,Silent
Bulgaria,2005,male,15-24 years,39.0,540814.0,7.21,Bulgaria2005,0.749,29636617750.0,4003.0,Millenials
Bulgaria,2005,female,35-54 years,56.0,1085400.0,5.16,Bulgaria2005,0.749,29636617750.0,4003.0,Boomers
Bulgaria,2005,female,15-24 years,20.0,513893.0,3.89,Bulgaria2005,0.749,29636617750.0,4003.0,Millenials
Bulgaria,2005,female,25-34 years,21.0,559525.0,3.75,Bulgaria2005,0.749,29636617750.0,4003.0,Generation X
Bulgaria,2005,female,5-14 years,3.0,352518.0,0.85,Bulgaria2005,0.749,29636617750.0,4003.0,Millenials
Bulgaria,2005,male,5-14 years,3.0,371764.0,0.81,Bulgaria2005,0.749,29636617750.0,4003.0,Millenials
Bulgaria,2006,male,75+ years,154.0,212480.0,72.48,Bulgaria2006,,34130122491.0,4638.0,Silent
Bulgaria,2006,male,55-74 years,274.0,807552.0,33.93,Bulgaria2006,,34130122491.0,4638.0,Silent
Bulgaria,2006,female,75+ years,71.0,338232.0,20.99,Bulgaria2006,,34130122491.0,4638.0,Silent
Bulgaria,2006,male,35-54 years,196.0,1063959.0,18.42,Bulgaria2006,,34130122491.0,4638.0,Boomers
Bulgaria,2006,male,25-34 years,79.0,582969.0,13.55,Bulgaria2006,,34130122491.0,4638.0,Generation X
Bulgaria,2006,male,15-24 years,45.0,531167.0,8.47,Bulgaria2006,,34130122491.0,4638.0,Millenials
Bulgaria,2006,female,55-74 years,73.0,981962.0,7.43,Bulgaria2006,,34130122491.0,4638.0,Silent
Bulgaria,2006,female,35-54 years,53.0,1077713.0,4.92,Bulgaria2006,,34130122491.0,4638.0,Boomers
Bulgaria,2006,female,25-34 years,17.0,558543.0,3.04,Bulgaria2006,,34130122491.0,4638.0,Generation X
Bulgaria,2006,female,15-24 years,11.0,504961.0,2.18,Bulgaria2006,,34130122491.0,4638.0,Millenials
Bulgaria,2006,male,5-14 years,4.0,358730.0,1.12,Bulgaria2006,,34130122491.0,4638.0,Millenials
Bulgaria,2006,female,5-14 years,0.0,340240.0,0.0,Bulgaria2006,,34130122491.0,4638.0,Millenials
Bulgaria,2007,male,75+ years,151.0,215225.0,70.16,Bulgaria2007,,44411476557.0,6073.0,Silent
Bulgaria,2007,male,55-74 years,238.0,804233.0,29.59,Bulgaria2007,,44411476557.0,6073.0,Silent
Bulgaria,2007,female,75+ years,70.0,344739.0,20.31,Bulgaria2007,,44411476557.0,6073.0,Silent
Bulgaria,2007,male,35-54 years,180.0,1061001.0,16.97,Bulgaria2007,,44411476557.0,6073.0,Boomers
Bulgaria,2007,male,25-34 years,55.0,583293.0,9.43,Bulgaria2007,,44411476557.0,6073.0,Generation X
Bulgaria,2007,female,55-74 years,82.0,981661.0,8.35,Bulgaria2007,,44411476557.0,6073.0,Silent
Bulgaria,2007,male,15-24 years,39.0,518624.0,7.52,Bulgaria2007,,44411476557.0,6073.0,Millenials
Bulgaria,2007,female,35-54 years,58.0,1072051.0,5.41,Bulgaria2007,,44411476557.0,6073.0,Boomers
Bulgaria,2007,female,25-34 years,15.0,558209.0,2.69,Bulgaria2007,,44411476557.0,6073.0,Generation X
Bulgaria,2007,female,15-24 years,9.0,493056.0,1.83,Bulgaria2007,,44411476557.0,6073.0,Millenials
Bulgaria,2007,female,5-14 years,5.0,331138.0,1.51,Bulgaria2007,,44411476557.0,6073.0,Generation Z
Bulgaria,2007,male,5-14 years,0.0,349244.0,0.0,Bulgaria2007,,44411476557.0,6073.0,Generation Z
Bulgaria,2008,male,75+ years,132.0,218689.0,60.36,Bulgaria2008,,54409138498.0,7487.0,Silent
Bulgaria,2008,male,55-74 years,248.0,801793.0,30.93,Bulgaria2008,,54409138498.0,7487.0,Silent
Bulgaria,2008,male,35-54 years,205.0,1058360.0,19.37,Bulgaria2008,,54409138498.0,7487.0,Boomers
Bulgaria,2008,female,75+ years,66.0,352453.0,18.73,Bulgaria2008,,54409138498.0,7487.0,Silent
Bulgaria,2008,female,55-74 years,106.0,980953.0,10.81,Bulgaria2008,,54409138498.0,7487.0,Silent
Bulgaria,2008,male,25-34 years,60.0,581969.0,10.31,Bulgaria2008,,54409138498.0,7487.0,Generation X
Bulgaria,2008,male,15-24 years,48.0,504391.0,9.52,Bulgaria2008,,54409138498.0,7487.0,Millenials
Bulgaria,2008,female,35-54 years,41.0,1066979.0,3.84,Bulgaria2008,,54409138498.0,7487.0,Boomers
Bulgaria,2008,female,25-34 years,21.0,555973.0,3.78,Bulgaria2008,,54409138498.0,7487.0,Generation X
Bulgaria,2008,female,15-24 years,10.0,479334.0,2.09,Bulgaria2008,,54409138498.0,7487.0,Millenials
Bulgaria,2008,female,5-14 years,1.0,324354.0,0.31,Bulgaria2008,,54409138498.0,7487.0,Generation Z
Bulgaria,2008,male,5-14 years,1.0,342263.0,0.29,Bulgaria2008,,54409138498.0,7487.0,Generation Z
Bulgaria,2009,male,75+ years,120.0,222390.0,53.96,Bulgaria2009,,51884481410.0,7186.0,Silent
Bulgaria,2009,male,55-74 years,241.0,799938.0,30.13,Bulgaria2009,,51884481410.0,7186.0,Silent
Bulgaria,2009,male,35-54 years,211.0,1058524.0,19.93,Bulgaria2009,,51884481410.0,7186.0,Boomers
Bulgaria,2009,female,75+ years,63.0,360613.0,17.47,Bulgaria2009,,51884481410.0,7186.0,Silent
Bulgaria,2009,male,25-34 years,60.0,575940.0,10.42,Bulgaria2009,,51884481410.0,7186.0,Generation X
Bulgaria,2009,female,55-74 years,72.0,979605.0,7.35,Bulgaria2009,,51884481410.0,7186.0,Silent
Bulgaria,2009,male,15-24 years,29.0,487528.0,5.95,Bulgaria2009,,51884481410.0,7186.0,Millenials
Bulgaria,2009,female,35-54 years,49.0,1064955.0,4.6,Bulgaria2009,,51884481410.0,7186.0,Boomers
Bulgaria,2009,female,25-34 years,13.0,548235.0,2.37,Bulgaria2009,,51884481410.0,7186.0,Generation X
Bulgaria,2009,female,15-24 years,9.0,463505.0,1.94,Bulgaria2009,,51884481410.0,7186.0,Millenials
Bulgaria,2009,male,5-14 years,1.0,338266.0,0.3,Bulgaria2009,,51884481410.0,7186.0,Generation Z
Bulgaria,2009,female,5-14 years,0.0,320318.0,0.0,Bulgaria2009,,51884481410.0,7186.0,Generation Z
Bulgaria,2010,male,75+ years,137.0,224566.0,61.01,Bulgaria2010,0.773,50610058210.0,7066.0,Silent
Bulgaria,2010,male,55-74 years,217.0,799085.0,27.16,Bulgaria2010,0.773,50610058210.0,7066.0,Silent
Bulgaria,2010,male,35-54 years,202.0,1058086.0,19.09,Bulgaria2010,0.773,50610058210.0,7066.0,Generation X
Bulgaria,2010,female,75+ years,60.0,366672.0,16.36,Bulgaria2010,0.773,50610058210.0,7066.0,Silent
Bulgaria,2010,male,25-34 years,57.0,566462.0,10.06,Bulgaria2010,0.773,50610058210.0,7066.0,Generation X
Bulgaria,2010,female,55-74 years,74.0,979427.0,7.56,Bulgaria2010,0.773,50610058210.0,7066.0,Silent
Bulgaria,2010,male,15-24 years,35.0,467481.0,7.49,Bulgaria2010,0.773,50610058210.0,7066.0,Millenials
Bulgaria,2010,female,35-54 years,57.0,1061049.0,5.37,Bulgaria2010,0.773,50610058210.0,7066.0,Generation X
Bulgaria,2010,female,25-34 years,11.0,537199.0,2.05,Bulgaria2010,0.773,50610058210.0,7066.0,Generation X
Bulgaria,2010,female,15-24 years,8.0,444943.0,1.8,Bulgaria2010,0.773,50610058210.0,7066.0,Millenials
Bulgaria,2010,male,5-14 years,1.0,338094.0,0.3,Bulgaria2010,0.773,50610058210.0,7066.0,Generation Z
Bulgaria,2010,female,5-14 years,0.0,319676.0,0.0,Bulgaria2010,0.773,50610058210.0,7066.0,Generation Z
Bulgaria,2011,male,75+ years,98.0,226843.0,43.2,Bulgaria2011,0.775,57418414504.0,8137.0,Silent
Bulgaria,2011,male,55-74 years,209.0,813732.0,25.68,Bulgaria2011,0.775,57418414504.0,8137.0,Boomers
Bulgaria,2011,male,35-54 years,201.0,1054285.0,19.07,Bulgaria2011,0.775,57418414504.0,8137.0,Generation X
Bulgaria,2011,female,75+ years,48.0,372993.0,12.87,Bulgaria2011,0.775,57418414504.0,8137.0,Silent
Bulgaria,2011,male,25-34 years,59.0,543115.0,10.86,Bulgaria2011,0.775,57418414504.0,8137.0,Millenials
Bulgaria,2011,male,15-24 years,36.0,442991.0,8.13,Bulgaria2011,0.775,57418414504.0,8137.0,Millenials
Bulgaria,2011,female,55-74 years,51.0,990352.0,5.15,Bulgaria2011,0.775,57418414504.0,8137.0,Boomers
Bulgaria,2011,female,35-54 years,41.0,1036483.0,3.96,Bulgaria2011,0.775,57418414504.0,8137.0,Generation X
Bulgaria,2011,female,15-24 years,11.0,419980.0,2.62,Bulgaria2011,0.775,57418414504.0,8137.0,Millenials
Bulgaria,2011,female,25-34 years,7.0,509076.0,1.38,Bulgaria2011,0.775,57418414504.0,8137.0,Millenials
Bulgaria,2011,male,5-14 years,2.0,332601.0,0.6,Bulgaria2011,0.775,57418414504.0,8137.0,Generation Z
Bulgaria,2011,female,5-14 years,0.0,314076.0,0.0,Bulgaria2011,0.775,57418414504.0,8137.0,Generation Z
Bulgaria,2012,male,75+ years,140.0,228793.0,61.19,Bulgaria2012,0.778,53903022339.0,7745.0,Silent
Bulgaria,2012,male,55-74 years,244.0,828882.0,29.44,Bulgaria2012,0.778,53903022339.0,7745.0,Boomers
Bulgaria,2012,male,35-54 years,181.0,1052298.0,17.2,Bulgaria2012,0.778,53903022339.0,7745.0,Generation X
Bulgaria,2012,female,75+ years,61.0,378562.0,16.11,Bulgaria2012,0.778,53903022339.0,7745.0,Silent
Bulgaria,2012,male,25-34 years,62.0,520738.0,11.91,Bulgaria2012,0.778,53903022339.0,7745.0,Millenials
Bulgaria,2012,male,15-24 years,45.0,418715.0,10.75,Bulgaria2012,0.778,53903022339.0,7745.0,Millenials
Bulgaria,2012,female,55-74 years,65.0,1000743.0,6.5,Bulgaria2012,0.778,53903022339.0,7745.0,Boomers
Bulgaria,2012,female,35-54 years,46.0,1014327.0,4.54,Bulgaria2012,0.778,53903022339.0,7745.0,Generation X
Bulgaria,2012,female,15-24 years,14.0,394971.0,3.54,Bulgaria2012,0.778,53903022339.0,7745.0,Millenials
Bulgaria,2012,female,25-34 years,13.0,482889.0,2.69,Bulgaria2012,0.778,53903022339.0,7745.0,Millenials
Bulgaria,2012,male,5-14 years,1.0,328547.0,0.3,Bulgaria2012,0.778,53903022339.0,7745.0,Generation Z
Bulgaria,2012,female,5-14 years,0.0,310187.0,0.0,Bulgaria2012,0.778,53903022339.0,7745.0,Generation Z
Bulgaria,2013,male,75+ years,113.0,228209.0,49.52,Bulgaria2013,0.779,55758754072.0,8057.0,Silent
Bulgaria,2013,male,55-74 years,207.0,831118.0,24.91,Bulgaria2013,0.779,55758754072.0,8057.0,Boomers
Bulgaria,2013,male,35-54 years,164.0,1052928.0,15.58,Bulgaria2013,0.779,55758754072.0,8057.0,Generation X
Bulgaria,2013,female,75+ years,47.0,380633.0,12.35,Bulgaria2013,0.779,55758754072.0,8057.0,Silent
Bulgaria,2013,male,25-34 years,56.0,514523.0,10.88,Bulgaria2013,0.779,55758754072.0,8057.0,Millenials
Bulgaria,2013,male,15-24 years,32.0,397784.0,8.04,Bulgaria2013,0.779,55758754072.0,8057.0,Millenials
Bulgaria,2013,female,55-74 years,41.0,1002925.0,4.09,Bulgaria2013,0.779,55758754072.0,8057.0,Boomers
Bulgaria,2013,female,35-54 years,41.0,1012070.0,4.05,Bulgaria2013,0.779,55758754072.0,8057.0,Generation X
Bulgaria,2013,female,25-34 years,12.0,477076.0,2.52,Bulgaria2013,0.779,55758754072.0,8057.0,Millenials
Bulgaria,2013,female,15-24 years,6.0,374785.0,1.6,Bulgaria2013,0.779,55758754072.0,8057.0,Millenials
Bulgaria,2013,female,5-14 years,1.0,315034.0,0.32,Bulgaria2013,0.779,55758754072.0,8057.0,Generation Z
Bulgaria,2013,male,5-14 years,1.0,333559.0,0.3,Bulgaria2013,0.779,55758754072.0,8057.0,Generation Z
Bulgaria,2014,male,75+ years,120.0,227129.0,52.83,Bulgaria2014,0.782,56731990232.0,8241.0,Silent
Bulgaria,2014,male,55-74 years,194.0,833666.0,23.27,Bulgaria2014,0.782,56731990232.0,8241.0,Boomers
Bulgaria,2014,female,75+ years,67.0,382347.0,17.52,Bulgaria2014,0.782,56731990232.0,8241.0,Silent
Bulgaria,2014,male,35-54 years,156.0,1052572.0,14.82,Bulgaria2014,0.782,56731990232.0,8241.0,Generation X
Bulgaria,2014,male,25-34 years,47.0,508827.0,9.24,Bulgaria2014,0.782,56731990232.0,8241.0,Millenials
Bulgaria,2014,male,15-24 years,33.0,378681.0,8.71,Bulgaria2014,0.782,56731990232.0,8241.0,Millenials
Bulgaria,2014,female,55-74 years,54.0,1005439.0,5.37,Bulgaria2014,0.782,56731990232.0,8241.0,Boomers
Bulgaria,2014,female,35-54 years,33.0,1009528.0,3.27,Bulgaria2014,0.782,56731990232.0,8241.0,Generation X
Bulgaria,2014,female,25-34 years,13.0,472176.0,2.75,Bulgaria2014,0.782,56731990232.0,8241.0,Millenials
Bulgaria,2014,female,15-24 years,5.0,356406.0,1.4,Bulgaria2014,0.782,56731990232.0,8241.0,Millenials
Bulgaria,2014,male,5-14 years,2.0,337969.0,0.59,Bulgaria2014,0.782,56731990232.0,8241.0,Generation Z
Bulgaria,2014,female,5-14 years,0.0,319134.0,0.0,Bulgaria2014,0.782,56731990232.0,8241.0,Generation Z
Cabo Verde,2011,male,75+ years,2.0,4954.0,40.37,Cabo Verde2011,,1864824081.0,4124.0,Silent
Cabo Verde,2011,male,35-54 years,18.0,47077.0,38.24,Cabo Verde2011,,1864824081.0,4124.0,Generation X
Cabo Verde,2011,male,25-34 years,8.0,42962.0,18.62,Cabo Verde2011,,1864824081.0,4124.0,Millenials
Cabo Verde,2011,female,55-74 years,2.0,19887.0,10.06,Cabo Verde2011,,1864824081.0,4124.0,Boomers
Cabo Verde,2011,male,15-24 years,5.0,57386.0,8.71,Cabo Verde2011,,1864824081.0,4124.0,Millenials
Cabo Verde,2011,male,55-74 years,1.0,14827.0,6.74,Cabo Verde2011,,1864824081.0,4124.0,Boomers
Cabo Verde,2011,male,5-14 years,3.0,57301.0,5.24,Cabo Verde2011,,1864824081.0,4124.0,Generation Z
Cabo Verde,2011,female,35-54 years,2.0,49078.0,4.08,Cabo Verde2011,,1864824081.0,4124.0,Generation X
Cabo Verde,2011,female,15-24 years,1.0,56039.0,1.78,Cabo Verde2011,,1864824081.0,4124.0,Millenials
Cabo Verde,2011,female,25-34 years,0.0,38528.0,0.0,Cabo Verde2011,,1864824081.0,4124.0,Millenials
Cabo Verde,2011,female,5-14 years,0.0,56558.0,0.0,Cabo Verde2011,,1864824081.0,4124.0,Generation Z
Cabo Verde,2011,female,75+ years,0.0,7582.0,0.0,Cabo Verde2011,,1864824081.0,4124.0,Silent
Canada,1985,male,75+ years,111.0,390200.0,28.45,Canada1985,0.827,364756499451.0,15522.0,G.I. Generation
Canada,1985,male,55-74 years,502.0,1841000.0,27.27,Canada1985,0.827,364756499451.0,15522.0,G.I. Generation
Canada,1985,male,25-34 years,605.0,2240500.0,27.0,Canada1985,0.827,364756499451.0,15522.0,Boomers
Canada,1985,male,35-54 years,774.0,3046800.0,25.4,Canada1985,0.827,364756499451.0,15522.0,Silent
Canada,1985,male,15-24 years,560.0,2224600.0,25.17,Canada1985,0.827,364756499451.0,15522.0,Generation X
Canada,1985,female,35-54 years,255.0,3025600.0,8.43,Canada1985,0.827,364756499451.0,15522.0,Silent
Canada,1985,female,55-74 years,166.0,2092200.0,7.93,Canada1985,0.827,364756499451.0,15522.0,G.I. Generation
Canada,1985,female,25-34 years,148.0,2257500.0,6.56,Canada1985,0.827,364756499451.0,15522.0,Boomers
Canada,1985,female,75+ years,34.0,642900.0,5.29,Canada1985,0.827,364756499451.0,15522.0,G.I. Generation
Canada,1985,female,15-24 years,85.0,2143200.0,3.97,Canada1985,0.827,364756499451.0,15522.0,Generation X
Canada,1985,male,5-14 years,13.0,1844400.0,0.7,Canada1985,0.827,364756499451.0,15522.0,Generation X
Canada,1985,female,5-14 years,5.0,1751000.0,0.29,Canada1985,0.827,364756499451.0,15522.0,Generation X
Canada,1986,male,75+ years,143.0,394400.0,36.26,Canada1986,,377437927312.0,16062.0,G.I. Generation
Canada,1986,male,25-34 years,719.0,2248800.0,31.97,Canada1986,,377437927312.0,16062.0,Boomers
Canada,1986,male,35-54 years,878.0,3098100.0,28.34,Canada1986,,377437927312.0,16062.0,Silent
Canada,1986,male,55-74 years,520.0,1862900.0,27.91,Canada1986,,377437927312.0,16062.0,G.I. Generation
Canada,1986,male,15-24 years,570.0,2116700.0,26.93,Canada1986,,377437927312.0,16062.0,Generation X
Canada,1986,female,35-54 years,307.0,3087900.0,9.94,Canada1986,,377437927312.0,16062.0,Silent
Canada,1986,female,55-74 years,191.0,2115500.0,9.03,Canada1986,,377437927312.0,16062.0,G.I. Generation
Canada,1986,female,25-34 years,172.0,2278400.0,7.55,Canada1986,,377437927312.0,16062.0,Boomers
Canada,1986,female,75+ years,36.0,653100.0,5.51,Canada1986,,377437927312.0,16062.0,G.I. Generation
Canada,1986,female,15-24 years,109.0,2061500.0,5.29,Canada1986,,377437927312.0,16062.0,Generation X
Canada,1986,male,5-14 years,20.0,1836900.0,1.09,Canada1986,,377437927312.0,16062.0,Generation X
Canada,1986,female,5-14 years,5.0,1744900.0,0.29,Canada1986,,377437927312.0,16062.0,Generation X
Canada,1987,male,25-34 years,709.0,2290800.0,30.95,Canada1987,,431316742081.0,18124.0,Boomers
Canada,1987,male,75+ years,117.0,408700.0,28.63,Canada1987,,431316742081.0,18124.0,G.I. Generation
Canada,1987,male,55-74 years,535.0,1896900.0,28.2,Canada1987,,431316742081.0,18124.0,G.I. Generation
Canada,1987,male,35-54 years,874.0,3179200.0,27.49,Canada1987,,431316742081.0,18124.0,Silent
Canada,1987,male,15-24 years,532.0,2085000.0,25.52,Canada1987,,431316742081.0,18124.0,Generation X
Canada,1987,female,35-54 years,298.0,3176700.0,9.38,Canada1987,,431316742081.0,18124.0,Silent
Canada,1987,female,55-74 years,171.0,2148300.0,7.96,Canada1987,,431316742081.0,18124.0,G.I. Generation
Canada,1987,female,25-34 years,178.0,2317300.0,7.68,Canada1987,,431316742081.0,18124.0,Boomers
Canada,1987,female,75+ years,47.0,679400.0,6.92,Canada1987,,431316742081.0,18124.0,G.I. Generation
Canada,1987,female,15-24 years,100.0,2019400.0,4.95,Canada1987,,431316742081.0,18124.0,Generation X
Canada,1987,male,5-14 years,25.0,1843600.0,1.36,Canada1987,,431316742081.0,18124.0,Generation X
Canada,1987,female,5-14 years,5.0,1752800.0,0.29,Canada1987,,431316742081.0,18124.0,Generation X
Canada,1988,male,75+ years,130.0,424900.0,30.6,Canada1988,,507354351182.0,21069.0,G.I. Generation
Canada,1988,male,25-34 years,679.0,2326400.0,29.19,Canada1988,,507354351182.0,21069.0,Boomers
Canada,1988,male,55-74 years,525.0,1924900.0,27.27,Canada1988,,507354351182.0,21069.0,G.I. Generation
Canada,1988,male,15-24 years,549.0,2041900.0,26.89,Canada1988,,507354351182.0,21069.0,Generation X
Canada,1988,male,35-54 years,827.0,3266900.0,25.31,Canada1988,,507354351182.0,21069.0,Silent
Canada,1988,female,35-54 years,322.0,3274100.0,9.83,Canada1988,,507354351182.0,21069.0,Silent
Canada,1988,female,25-34 years,168.0,2350300.0,7.15,Canada1988,,507354351182.0,21069.0,Boomers
Canada,1988,female,55-74 years,142.0,2175900.0,6.53,Canada1988,,507354351182.0,21069.0,G.I. Generation
Canada,1988,female,75+ years,44.0,708300.0,6.21,Canada1988,,507354351182.0,21069.0,G.I. Generation
Canada,1988,female,15-24 years,96.0,1968700.0,4.88,Canada1988,,507354351182.0,21069.0,Generation X
Canada,1988,male,5-14 years,24.0,1854500.0,1.29,Canada1988,,507354351182.0,21069.0,Generation X
Canada,1988,female,5-14 years,4.0,1763800.0,0.23,Canada1988,,507354351182.0,21069.0,Generation X
Canada,1989,male,75+ years,131.0,444600.0,29.46,Canada1989,,565055743243.0,23188.0,G.I. Generation
Canada,1989,male,25-34 years,666.0,2352400.0,28.31,Canada1989,,565055743243.0,23188.0,Boomers
Canada,1989,male,15-24 years,528.0,1997200.0,26.44,Canada1989,,565055743243.0,23188.0,Generation X
Canada,1989,male,55-74 years,501.0,1946000.0,25.75,Canada1989,,565055743243.0,23188.0,G.I. Generation
